loss,grad_norm,learning_rate,entropy,num_tokens,logits/chosen,logits/rejected,mean_token_accuracy,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_entropy,eval_num_tokens,eval_logits/chosen,eval_logits/rejected,eval_mean_token_accuracy,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/chosen,eval_logps/rejected,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.68587726354599,11.162548065185547,3.933333333333333e-07,1.025731012225151,182727.0,5.815285003255494,5.529506156487918,0.5617144703865051,-0.024188102077459916,-0.03900375418015756,0.5,0.014815652393735945,-221.4494108557701,-193.022855758667,0.22666666666666666,17,,,,,,,,,,,,,,,,,,,,
0.6852500438690186,8.865139961242676,3.8666666666666664e-07,1.2526567801833153,194418.0,4.7000219568157995,5.812151820417359,0.5677969753742218,-0.030055141709453892,-0.04653186851646751,0.625,0.016476726450491697,-243.6266940832138,-263.98984575271606,0.24,18,,,,,,,,,,,,,,,,,,,,
0.6787199974060059,10.08124828338623,3.7999999999999996e-07,1.4220391288399696,204717.0,4.634107023182367,5.267279646269118,0.5077049415558577,-0.029020071611739695,-0.05857505914173089,0.5625,0.029554987471783534,-130.14167547225952,-259.6969804763794,0.25333333333333335,19,,,,,,,,,,,,,,,,,,,,
0.6883981227874756,7.458475589752197,3.7333333333333334e-07,1.7150177545845509,215977.0,3.3330709215496053,3.070119040109328,0.42950274981558323,-0.03446974855614826,-0.04457470931811258,0.3125,0.010104961227625608,-180.58751964569092,-213.20319974422455,0.26666666666666666,20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.26666666666666666,20,0.6868897676467896,145.9033,2.056,2.056,1.315134922961394,215977.0,5.430312322000627,5.744033215544782,0.6370598871509234,-0.037439044338049524,-0.05074599988656701,0.44666666666666666,0.013306955564233553,-224.03527594248453,-232.78110482215882,,,,,
0.6805258989334106,7.558351039886475,3.666666666666666e-07,1.1638487800955772,226144.0,5.072644253118031,5.221982980290367,0.6100915521383286,-0.033231473877094686,-0.06034664035541937,0.625,0.027115166187286377,-156.08341073989868,-172.48011147975922,0.28,21,,,,,,,,,,,,,,,,,,,,
0.6951490640640259,10.095746040344238,3.6e-07,1.0645231567323208,236758.0,4.815165502776758,4.883033508013238,0.6211230233311653,-0.03653824349748902,-0.03272490558447316,0.25,-0.0038133375346660614,-260.1052837371826,-215.0291678905487,0.29333333333333333,22,,,,,,,,,,,,,,,,,,,,
0.6836251616477966,8.32374382019043,3.533333333333333e-07,1.3723537623882294,247982.0,4.925480024902752,4.8963227029921,0.5876932851970196,-0.03661781046685064,-0.05664245499065146,0.5,0.020024643919896334,-153.0230679512024,-168.67539989948273,0.30666666666666664,23,,,,,,,,,,,,,,,,,,,,
0.6883379817008972,9.111116409301758,3.4666666666666665e-07,1.3602227754890919,258438.0,6.456754124598581,7.115149759380596,0.7270548604428768,-0.038756979221943766,-0.04908146942034364,0.4375,0.01032449008198455,-190.0157241821289,-238.1184344291687,0.32,24,,,,,,,,,,,,,,,,,,,,
0.6801111698150635,8.960238456726074,3.4000000000000003e-07,1.2623469224199653,268660.0,5.5982458168280065,5.95722756925361,0.7079381383955479,-0.0368470074608922,-0.06358654637006111,0.625,0.026739538327092305,-213.41694295406342,-230.19876194000244,0.3333333333333333,25,,,,,,,,,,,,,,,,,,,,
0.6794418096542358,10.01966667175293,3.333333333333333e-07,1.1231367029249668,278766.0,5.902990391689656,5.401494927956806,0.7083165384829044,-0.06115566710832354,-0.09072117984760553,0.5625,0.02956551220268011,-284.5317212343216,-248.30147182941437,0.3466666666666667,26,,,,,,,,,,,,,,,,,,,,
0.6789531111717224,11.751626014709473,3.2666666666666663e-07,1.6617657169699669,286463.0,4.330617283361704,5.463529312413281,0.6383132021874189,-0.06808585010003299,-0.09890976140741259,0.5,0.03082391177304089,-221.16133034229279,-191.7557191848755,0.36,27,,,,,,,,,,,,,,,,,,,,
0.6829334497451782,8.9813232421875,3.2e-07,1.4335524570196867,294790.0,5.222154881443206,5.724518920779148,0.5779473073780537,-0.04996080481214449,-0.07348914304748178,0.4375,0.023528338584583253,-133.31375455856323,-166.8551058769226,0.37333333333333335,28,,,,,,,,,,,,,,,,,,,,
0.6716977953910828,9.799683570861816,3.1333333333333333e-07,1.1328929290175438,306897.0,5.05130341190643,5.222927225385657,0.6629384495317936,-0.04769659180601593,-0.09301458848494804,0.625,0.04531799708638573,-315.47667956352234,-316.97342360019684,0.38666666666666666,29,,,,,,,,,,,,,,,,,,,,
0.6794105768203735,8.873539924621582,3.066666666666666e-07,1.3324215039610863,317546.0,5.301505090075417,6.898365365770549,0.6782556772232056,-0.0513246426526166,-0.08084007824072614,0.625,0.029515434696804732,-263.55225241184235,-330.98377799987793,0.4,30,,,,,,,,,,,,,,,,,,,,
0.6927977800369263,10.277408599853516,3e-07,1.3460030667483807,326984.0,6.17421216691006,5.6215514600202345,0.6686161756515503,-0.06109112617559731,-0.06371781872621796,0.4375,0.002626691828481853,-257.7445447444916,-243.75831013917923,0.41333333333333333,31,,,,,,,,,,,,,,,,,,,,
0.6791924238204956,7.478212833404541,2.933333333333333e-07,1.3665647860616446,338151.0,6.572840985493481,5.916264735949986,0.6649058740586042,-0.034834379446692765,-0.06340694573009387,0.5625,0.028572566370712593,-253.4131294488907,-243.26016521453857,0.4266666666666667,32,,,,,,,,,,,,,,,,,,,,
0.6841117739677429,7.420498847961426,2.866666666666667e-07,1.0924341045320034,349118.0,5.941419887883244,5.559698532833899,0.6015927437692881,-0.03531446486158529,-0.05387646003509872,0.5,0.018561994889751077,-251.34504914283752,-260.61393654346466,0.44,33,,,,,,,,,,,,,,,,,,,,
0.6774597764015198,12.915787696838379,2.8e-07,1.3819626048207283,360012.0,6.628885559536677,5.888775772282272,0.6513014230877161,-0.05119408460450359,-0.0837194686755538,0.5625,0.03252538410015404,-297.66228222846985,-343.71212470531464,0.4533333333333333,34,,,,,,,,,,,,,,,,,,,,
0.6859965920448303,8.540848731994629,2.733333333333333e-07,1.25862680003047,371360.0,5.855047598262933,6.046411341355412,0.6868612952530384,-0.05216765438672155,-0.06722484913188964,0.4375,0.015057194686960429,-188.35267066955566,-194.94969022274017,0.4666666666666667,35,,,,,,,,,,,,,,,,,,,,
0.6754313707351685,7.937722206115723,2.6666666666666667e-07,1.3653988763689995,381582.0,5.826312255597963,5.692665293004256,0.5862381346523762,-0.030072677388488955,-0.06657523037847568,0.5,0.03650255291722715,-283.6583697795868,-282.5684931278229,0.48,36,,,,,,,,,,,,,,,,,,,,
0.6765310764312744,7.320362567901611,2.6e-07,1.2930395267903805,392616.0,6.3590562709726495,6.6716205343322015,0.6492558978497982,-0.03636459170957096,-0.07179215122596361,0.4375,0.035427560011157766,-301.7587900161743,-315.3061977624893,0.49333333333333335,37,,,,,,,,,,,,,,,,,,,,
0.691646933555603,7.315312385559082,2.533333333333333e-07,1.351154200732708,402534.0,5.108398281279627,5.068713337543313,0.6315949372947216,-0.041637677772087045,-0.045275087613845244,0.3125,0.0036374098563101143,-239.24560725688934,-181.66066634655,0.5066666666666667,38,,,,,,,,,,,,,,,,,,,,
0.6802658438682556,8.804283142089844,2.4666666666666665e-07,1.2926783040165901,412419.0,6.43359971114339,5.676573919321593,0.6920690294355154,-0.051415253547020257,-0.07865301473066211,0.5625,0.027237762114964426,-214.07901525497437,-239.22901391983032,0.52,39,,,,,,,,,,,,,,,,,,,,
0.6870412230491638,10.258830070495605,2.4e-07,1.7684587500989437,421576.0,5.434717353552674,6.12758936102857,0.639633372426033,-0.06649205760913901,-0.08066532737575471,0.5625,0.014173269271850586,-210.96847915649414,-296.96017932891846,0.5333333333333333,40,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5333333333333333,40,0.681742250919342,145.7465,2.058,2.058,1.3156781587004662,421576.0,5.417830894398524,5.733527457926812,0.6372752687335015,-0.04871523633827261,-0.07359269727816961,0.49,0.0248774609186997,-224.1480378627777,-233.0095717938741,,,,,
0.677565336227417,9.457716941833496,2.3333333333333333e-07,1.1824037805199623,432096.0,6.371218919919241,6.000618771064033,0.6406795773655176,-0.06380093155894428,-0.096771789889317,0.5,0.0329708571662195,-240.35109150409698,-241.51765489578247,0.5466666666666666,41,,,,,,,,,,,,,,,,,,,,
0.6904504895210266,9.481270790100098,2.2666666666666663e-07,1.017220001667738,443217.0,5.471633057557239,5.875625790148703,0.6968829557299614,-0.057400967401918024,-0.06488773366436362,0.3125,0.007486766902729869,-205.5645740032196,-269.9648714661598,0.56,42,,,,,,,,,,,,,,,,,,,,
0.6869111657142639,7.888796806335449,2.1999999999999998e-07,1.3900555111467838,454674.0,6.342604794350223,6.335023671752035,0.6919648293405771,-0.05964857473736629,-0.07300181547179818,0.4375,0.01335324120009318,-224.8431510925293,-297.8476309776306,0.5733333333333334,43,,,,,,,,,,,,,,,,,,,,
0.6805763244628906,10.216878890991211,2.1333333333333334e-07,1.1855076821520925,466378.0,6.110582608499007,5.5432095500220235,0.5998068656772375,-0.04668677010340616,-0.07292654656339437,0.4375,0.026239777158480138,-322.1483793258667,-273.17654514312744,0.5866666666666667,44,,,,,,,,,,,,,,,,,,,,
0.6899673938751221,8.210959434509277,2.0666666666666666e-07,1.1356169134378433,476998.0,5.201458676091963,4.883308650186748,0.6087445300072432,-0.05165423208381981,-0.05851916247047484,0.4375,0.006864930735900998,-174.78161585330963,-151.49044346809387,0.6,45,,,,,,,,,,,,,,,,,,,,
0.683219313621521,7.238758087158203,2e-07,1.3328712731599808,488420.0,5.369123277580665,5.557217717554744,0.5481859128922224,-0.02931189573428128,-0.04978705744724721,0.375,0.02047516161110252,-196.0434734225273,-154.01800096035004,0.6133333333333333,46,,,,,,,,,,,,,,,,,,,,
0.6689057350158691,8.49991226196289,1.9333333333333332e-07,1.358230885118246,499559.0,4.4566121788095145,4.807444895955752,0.4984559044241905,-0.03658335286309011,-0.08715622534509748,0.4375,0.050572872161865234,-172.91496777534485,-186.37463402748108,0.6266666666666667,47,,,,,,,,,,,,,,,,,,,,
0.6839190125465393,7.461458206176758,1.8666666666666667e-07,1.3036932423710823,508854.0,4.937876082203389,5.321118405363576,0.6489707641303539,-0.040467632381478325,-0.06060694533516653,0.5,0.020139312313403934,-182.8533889055252,-172.59344816207886,0.64,48,,,,,,,,,,,,,,,,,,,,
0.6826891899108887,9.16742992401123,1.8e-07,1.2978555001318455,520140.0,6.01934741566481,5.660457574783508,0.6351404916495085,-0.05065317192929797,-0.07296688642236404,0.375,0.02231371507514268,-273.5167531967163,-287.0791172385216,0.6533333333333333,49,,,,,,,,,,,,,,,,,,,,
0.6953264474868774,7.904226303100586,1.7333333333333332e-07,1.3839600086212158,529561.0,6.280886652134885,6.023234965097132,0.6880544126033783,-0.08281393144534377,-0.08236441238841508,0.4375,-0.0004495191387832165,-224.50159859657288,-211.95654332637787,0.6666666666666666,50,,,,,,,,,,,,,,,,,,,,
0.6757246255874634,8.475565910339355,1.6666666666666665e-07,1.4227231070399284,540479.0,4.111884916104039,4.6368725914405875,0.5581389702856541,-0.0368137362820562,-0.07377517956774682,0.5625,0.036961443634936586,-266.21782326698303,-247.5488525032997,0.68,51,,,,,,,,,,,,,,,,,,,,
0.6673690676689148,9.685319900512695,1.6e-07,1.2394693605601788,550775.0,6.132806663417916,5.842388541362209,0.6305227503180504,-0.044506693549919873,-0.09809460816904902,0.625,0.05358791432809085,-224.5530023574829,-233.04378652572632,0.6933333333333334,52,,,,,,,,,,,,,,,,,,,,
0.6936241984367371,7.962024211883545,1.533333333333333e-07,1.7028993889689445,559688.0,5.52329362526193,5.5814183808092315,0.6314606182277203,-0.0674621603916421,-0.06753772632509936,0.25,7.55656510591507e-05,-218.19087332487106,-229.00292736291885,0.7066666666666667,53,,,,,,,,,,,,,,,,,,,,
0.6735727787017822,7.7197370529174805,1.4666666666666666e-07,1.1593262888491154,571188.0,5.897562754378479,6.011332086476866,0.594305157661438,-0.03168130572885275,-0.07347319216933101,0.4375,0.041791886440478265,-255.41169089078903,-314.1275005340576,0.72,54,,,,,,,,,,,,,,,,,,,,
0.6860969662666321,8.134419441223145,1.4e-07,1.2130390051752329,583322.0,6.466043847283677,5.451003976782676,0.6418090406805277,-0.046153690047503915,-0.061728150700218976,0.625,0.015574461256619543,-286.91476368904114,-283.17929285764694,0.7333333333333333,55,,,,,,,,,,,,,,,,,,,,
0.6933790445327759,6.660828590393066,1.3333333333333334e-07,1.3281458169221878,594357.0,4.133121279599478,4.938587939879044,0.5400346517562866,-0.04316532704979181,-0.04320464195916429,0.3125,3.931485116481781e-05,-239.4886360168457,-238.61862206459045,0.7466666666666667,56,,,,,,,,,,,,,,,,,,,,
0.6823785305023193,7.524686813354492,1.2666666666666666e-07,1.0437117405235767,604739.0,5.938160231412802,5.856886685074521,0.7112833522260189,-0.03745206035091542,-0.05995971015363466,0.4375,0.022507649089675397,-177.23591381311417,-220.48855704069138,0.76,57,,,,,,,,,,,,,,,,,,,,
0.6822951436042786,8.71778678894043,1.2e-07,1.208193114027381,615177.0,6.293594522301336,5.691929613278283,0.6968509592115879,-0.04514006453246111,-0.06816395674832165,0.5,0.023023893125355244,-269.7727310657501,-246.3781383037567,0.7733333333333333,58,,,,,,,,,,,,,,,,,,,,
0.6807021498680115,10.292734146118164,1.1333333333333332e-07,1.7111103050410748,624608.0,4.395726030444129,4.234701309567048,0.5442104674875736,-0.060476828104583547,-0.08737321139778942,0.4375,0.026896384079009295,-244.4558129310608,-216.13429975509644,0.7866666666666666,59,,,,,,,,,,,,,,,,,,,,
0.684904932975769,7.200648307800293,1.0666666666666667e-07,1.3594768457114697,635602.0,5.9475382962524055,6.0982620935047445,0.6323171555995941,-0.04306452377932146,-0.061082459753379226,0.5,0.018017936032265425,-237.33575892448425,-233.66752219200134,0.8,60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8,60,0.6798211932182312,145.8322,2.057,2.057,1.3154215812683105,635602.0,5.4167221255928055,5.732519475725137,0.6373916386564573,-0.04620333877857775,-0.07553992723308814,0.47,0.02933658833188626,-224.1229188855489,-233.02904409090678,,,,,
0.6988182067871094,8.467474937438965,1e-07,1.1438132356852293,646460.0,5.272081240860821,5.706461863564703,0.638167217373848,-0.060101867813500576,-0.05050473351730034,0.4375,-0.009597134761861525,-214.94147926568985,-186.95070505142212,0.8133333333333334,61,,,,,,,,,,,,,,,,,,,,
0.665878176689148,10.540093421936035,9.333333333333334e-08,1.135495901107788,656562.0,6.34616073644994,6.224166826399774,0.7435531318187714,-0.0519384034560062,-0.10997631726786494,0.625,0.058037914452143013,-221.05977129936218,-261.69042921066284,0.8266666666666667,62,,,,,,,,,,,,,,,,,,,,
0.6674088835716248,9.80480670928955,8.666666666666666e-08,1.2272434905171394,667197.0,5.301007559534453,5.332968110605704,0.6888066306710243,-0.05835158874106128,-0.11334161984268576,0.5,0.05499003175646067,-223.88981425762177,-215.83375811576843,0.84,63,,,,,,,,,,,,,,,,,,,,
0.670854389667511,9.04326343536377,8e-08,1.267867710441351,678173.0,6.336142224710325,5.793866298559832,0.6637073494493961,-0.023903882996819448,-0.07004132377915084,0.6875,0.04613744025846245,-368.6625380516052,-288.8065176010132,0.8533333333333334,64,,,,,,,,,,,,,,,,,,,,
0.6782487630844116,10.47729206085205,7.333333333333333e-08,1.1975485421717167,690178.0,6.307236651895897,6.19062870796556,0.6700425818562508,-0.03920855567548642,-0.06976175459567457,0.8125,0.030553198914276436,-338.3795418739319,-274.8386187553406,0.8666666666666667,65,,,,,,,,,,,,,,,,,,,,
0.672652006149292,8.641743659973145,6.666666666666667e-08,1.166009834036231,700723.0,5.242542858275347,6.190803081893559,0.6116229444742203,-0.045317674055695534,-0.08849311014637351,0.5,0.043175436556339264,-249.35181534290314,-277.4838799238205,0.88,66,,,,,,,,,,,,,,,,,,,,
0.6858357787132263,6.885594844818115,6e-08,1.00627126917243,712288.0,4.855728919801217,5.235837440643687,0.5691812597215176,-0.025157475902233273,-0.04012966254958883,0.375,0.01497218626900576,-218.59233021736145,-171.78114020824432,0.8933333333333333,67,,,,,,,,,,,,,,,,,,,,
0.6616629362106323,9.236235618591309,5.3333333333333334e-08,1.178672045469284,722579.0,4.6121468305139945,5.486272041326237,0.6100539602339268,-0.036796672065975145,-0.10300755058415234,0.6875,0.06621087866369635,-227.96231800317764,-269.9413097500801,0.9066666666666666,68,,,,,,,,,,,,,,,,,,,,
0.6734078526496887,8.712559700012207,4.666666666666667e-08,1.2453418523073196,734582.0,4.707452578271312,5.249477932491767,0.6033650133758783,-0.038735509075195296,-0.08058650670500356,0.625,0.041850997251458466,-220.33001273870468,-263.495760679245,0.92,69,,,,,,,,,,,,,,,,,,,,
0.673937976360321,9.679505348205566,4e-08,1.241120707243681,747498.0,5.263077054414881,6.248534231784462,0.5986574999988079,-0.042458213691134006,-0.08340725966263562,0.4375,0.04094904550584033,-293.27976191043854,-311.3913240432739,0.9333333333333333,70,,,,,,,,,,,,,,,,,,,,
0.6727033853530884,8.699152946472168,3.3333333333333334e-08,1.3383281361311674,759859.0,6.481045620627837,6.654946713844178,0.6633426863700151,-0.02967671226360835,-0.07214136223774403,0.75,0.04246465006144717,-255.82701659202576,-360.7493438720703,0.9466666666666667,71,,,,,,,,,,,,,,,,,,,,
0.6861435174942017,5.9304399490356445,2.6666666666666667e-08,1.253445316106081,771301.0,5.870085532825723,5.015390338924926,0.6540496535599232,-0.04142913894611411,-0.05643506129854359,0.5,0.015005922585260123,-300.3674006462097,-311.33641916513443,0.96,72,,,,,,,,,,,,,,,,,,,,
0.6874752640724182,6.635568618774414,2e-08,1.5817336738109589,779746.0,5.496728675360328,4.642247880640372,0.671322587877512,-0.0369360335462261,-0.049833435828986694,0.4375,0.012897402559246984,-175.80886840820312,-209.4789535999298,0.9733333333333334,73,,,,,,,,,,,,,,,,,,,,
0.6826913952827454,7.14760160446167,1.3333333333333334e-08,1.2578165251761675,791587.0,6.509741735891984,6.235777309548541,0.6805148385465145,-0.025658345766714774,-0.04707136278011603,0.5625,0.021413017144368496,-342.1604565382004,-299.3563767671585,0.9866666666666667,74,,,,,,,,,,,,,,,,,,,,
0.6804013848304749,7.374867916107178,6.666666666666667e-09,1.533294327557087,801614.0,5.6541877151386775,6.11515867066759,0.5780250076204538,-0.038151503507833695,-0.06659803496586392,0.4375,0.028446532156522153,-270.686425447464,-274.8364350795746,1.0,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.0,75,,,,,,,,,,,,,,,,1717.6069,0.699,0.044,7637125059072000.0,0.6830741310119629
